history:GTC_Multisite_Inwi/Température Ambiante JAD_ONE

Timestamp,Trend Flags,Status,Value (°C)
14-Aug-24 11:00:00 PM WEST,{ },{ok},16.7
14-Aug-24 11:15:00 PM WEST,{ },{ok},16.7
14-Aug-24 11:30:00 PM WEST,{ },{ok},16.6
14-Aug-24 11:45:00 PM WEST,{ },{ok},16.3
15-Aug-24 12:00:01 AM WEST,{ },{ok},19.2
15-Aug-24 12:15:00 AM WEST,{ },{ok},20.8
15-Aug-24 12:30:00 AM WEST,{ },{ok},21.5
15-Aug-24 12:45:00 AM WEST,{ },{ok},21.1
15-Aug-24 1:00:01 AM WEST,{ },{ok},21.4
15-Aug-24 1:15:00 AM WEST,{ },{ok},21.8
15-Aug-24 1:30:00 AM WEST,{ },{ok},21.3
15-Aug-24 1:45:00 AM WEST,{ },{ok},21.3
15-Aug-24 2:00:00 AM WEST,{ },{ok},21.2
15-Aug-24 2:15:00 AM WEST,{ },{ok},16.5
15-Aug-24 2:30:00 AM WEST,{ },{ok},16.0
15-Aug-24 2:45:00 AM WEST,{ },{ok},15.8
15-Aug-24 3:00:00 AM WEST,{ },{ok},16.1
15-Aug-24 3:15:00 AM WEST,{ },{ok},15.6
15-Aug-24 3:30:00 AM WEST,{ },{ok},16.2
15-Aug-24 3:45:00 AM WEST,{ },{ok},15.5
15-Aug-24 4:00:00 AM WEST,{ },{ok},15.2
15-Aug-24 4:15:00 AM WEST,{ },{ok},20.9
15-Aug-24 4:30:00 AM WEST,{ },{ok},21.3
15-Aug-24 4:45:00 AM WEST,{ },{ok},21.2
15-Aug-24 5:00:00 AM WEST,{ },{ok},21.0
15-Aug-24 5:15:00 AM WEST,{ },{ok},21.4
15-Aug-24 5:30:00 AM WEST,{ },{ok},21.5
15-Aug-24 5:45:00 AM WEST,{ },{ok},21.4
15-Aug-24 6:00:00 AM WEST,{ },{ok},16.6
15-Aug-24 6:15:00 AM WEST,{ },{ok},15.5
15-Aug-24 6:30:00 AM WEST,{ },{ok},15.3
15-Aug-24 6:45:00 AM WEST,{ },{ok},15.3
15-Aug-24 7:00:00 AM WEST,{ },{ok},15.0
15-Aug-24 7:15:00 AM WEST,{ },{ok},15.8
