history:GTC_Multisite_Inwi/SIDI_SLIMANE_ONCF T°_AMBIANTE

Timestamp,Trend Flags,Status,Value (°C)
05-Feb-25 7:00:01 AM WEST,{ },{ok},11.5
05-Feb-25 7:15:01 AM WEST,{ },{ok},12.8
05-Feb-25 7:30:01 AM WEST,{ },{ok},12.2
05-Feb-25 7:45:01 AM WEST,{ },{ok},11.5
05-Feb-25 8:00:01 AM WEST,{ },{ok},12.2
05-Feb-25 8:15:01 AM WEST,{ },{ok},12.3
05-Feb-25 8:30:01 AM WEST,{ },{ok},12.9
05-Feb-25 8:45:01 AM WEST,{ },{ok},12.1
05-Feb-25 9:00:01 AM WEST,{ },{ok},11.9
05-Feb-25 9:15:01 AM WEST,{ },{ok},11.9
05-Feb-25 9:30:01 AM WEST,{ },{ok},13.1
05-Feb-25 9:45:01 AM WEST,{ },{ok},13.5
05-Feb-25 10:00:01 AM WEST,{ },{ok},14.4
05-Feb-25 10:15:01 AM WEST,{ },{ok},14.3
05-Feb-25 10:30:01 AM WEST,{ },{ok},13.6
05-Feb-25 10:45:01 AM WEST,{ },{ok},12.2
05-Feb-25 11:00:01 AM WEST,{ },{ok},13.5
05-Feb-25 11:15:01 AM WEST,{ },{ok},14.2
05-Feb-25 11:30:01 AM WEST,{ },{ok},14.2
05-Feb-25 11:45:01 AM WEST,{ },{ok},12.9
05-Feb-25 12:00:01 PM WEST,{ },{ok},13.9
05-Feb-25 12:15:01 PM WEST,{ },{ok},14.3
05-Feb-25 12:30:01 PM WEST,{ },{ok},13.6
05-Feb-25 12:45:01 PM WEST,{ },{ok},14.1
05-Feb-25 1:00:01 PM WEST,{ },{ok},14.0
05-Feb-25 1:15:00 PM WEST,{ },{ok},13.7
05-Feb-25 1:30:01 PM WEST,{ },{ok},14.3
05-Feb-25 1:45:01 PM WEST,{ },{ok},13.6
